Artista,Cancion,Album,Año,Genero,Duracion
Eiza González,La Vida Es un Blues,Contracorriente,2009,Pop Latino,39:00
Eiza González,Quiéreme Bien,Contracorriente,2009,Pop Latino,16:00
Eiza González,Lo Que Ahora Soy,Contracorriente,2009,Pop Latino,32:00
Eiza González,Dulce Apariencia,Contracorriente,2009,Pop Latino,31:00
Eiza González,Dentro,Contracorriente,2009,Pop Latino,44:00
,,,,,
Eminem,,,,,0
,,,,,
,,,,,
Eminem,Public Service Announcement,The Slim Shady LP,1999,Hip-Hop/Rap,0:33
Eminem,My Name Is,The Slim Shady LP,1999,Hip-Hop/Rap,4:28
Eminem & Dr. Dre,Guilty Conscience,The Slim Shady LP,1999,Hip-Hop/Rap,3:19
Eminem,Brain Damage,The Slim Shady LP,1999,Hip-Hop/Rap,3:46
"Eminem & Paul ""Bunyan"" Rosenburg",Paul (Skit),The Slim Shady LP,1999,Hip-Hop/Rap,0:15
Eminem,If I Had,The Slim Shady LP,1999,Hip-Hop/Rap,4:05
Eminem,'97 Bonnie and Clyde,The Slim Shady LP,1999,Hip-Hop/Rap,5:16
Eminem & Zoe Winkler,Bitch (Skit),The Slim Shady LP,1999,Hip-Hop/Rap,0:19
Eminem,Role Model,The Slim Shady LP,1999,Hip-Hop/Rap,3:25
"Eminem, Jeff Bass & Mark Bass",Lounge (Skit),The Slim Shady LP,1999,Hip-Hop/Rap,0:46
Eminem,My Fault,The Slim Shady LP,1999,Hip-Hop/Rap,4:01
"Aristotle, Eminem & Mark Bass",Ken Kaniff (Skit),The Slim Shady LP,1999,Hip-Hop/Rap,1:16
Eminem,C*m on Everybody,The Slim Shady LP,1999,Hip-Hop/Rap,3:39
Eminem,Rock Bottom,The Slim Shady LP,1999,Hip-Hop/Rap,3:34
Eminem,Just Don't Give a F**k,The Slim Shady LP,1999,Hip-Hop/Rap,4:02
"Eminem, Jeff Bass & Royce da 5'9""",Soap (Skit),The Slim Shady LP,1999,Hip-Hop/Rap,0:34
Eminem,As the World Turns,The Slim Shady LP,1999,Hip-Hop/Rap,4:25
Eminem,I'm Shady,The Slim Shady LP,1999,Hip-Hop/Rap,3:31
Eminem,Bad Meets Evil,The Slim Shady LP,1999,Hip-Hop/Rap,4:13
Eminem,Still Don't Give a F**k,The Slim Shady LP,1999,Hip-Hop/Rap,4:12
Eminem,Public Service Announcement 2000,The Marshall Mathers LP,2000,Hip-Hop/Rap,0:27
Eminem,Kill You,The Marshall Mathers LP,2000,Hip-Hop/Rap,4:24
Eminem & Dido,Stan,The Marshall Mathers LP,2000,Hip-Hop/Rap,6:44
"Eminem & Paul ""Bunyan"" Rosenburg",Paul (Skit),The Marshall Mathers LP,2000,Hip-Hop/Rap,0:10
Eminem,Who Knew,The Marshall Mathers LP,2000,Hip-Hop/Rap,3:47
Eminem & Steve Berman,Steve Berman (Skit),The Marshall Mathers LP,2000,Hip-Hop/Rap,0:53
Eminem,The Way I Am,The Marshall Mathers LP,2000,Hip-Hop/Rap,4:50
Eminem,The Real Slim Shady,The Marshall Mathers LP,2000,Hip-Hop/Rap,4:44
"Eminem, RBX & Sticky Fingaz",Remember Me?,The Marshall Mathers LP,2000,Hip-Hop/Rap,3:38
Eminem,I'm Back,The Marshall Mathers LP,2000,Hip-Hop/Rap,5:09
Eminem,Marshall Mathers,The Marshall Mathers LP,2000,Hip-Hop/Rap,5:21
Eminem,Ken Kaniff (Skit),The Marshall Mathers LP,2000,Hip-Hop/Rap,1:01
Eminem,Drug Ballad,The Marshall Mathers LP,2000,Hip-Hop/Rap,5:00
Eminem & Bizarre,Amityville,The Marshall Mathers LP,2000,Hip-Hop/Rap,4:14
"Dr. Dre, Eminem, Nate Dogg, Snoop Dogg & Xzibit",Bitch Please 2,The Marshall Mathers LP,2000,Hip-Hop/Rap,4:48
Eminem,Kim,The Marshall Mathers LP,2000,Hip-Hop/Rap,6:17
Eminem & D12,Under the Influence,The Marshall Mathers LP,2000,Hip-Hop/Rap,5:21
Eminem,Criminal,The Marshall Mathers LP,2000,Hip-Hop/Rap,5:19
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Enya,,,,,0
Enya,Watermark,Watermark,1988,New Age,2:25
Enya,Cursum Perficio,Watermark,1988,New Age,4:09
Enya,On Your Shore,Watermark,1988,New Age,4:00
Enya,"Storms in Africa, Pt. 1",Watermark,1988,New Age,4:04
Enya,Exile,Watermark,1988,New Age,4:21
Enya,Miss Clare Remembers,Watermark,1988,New Age,1:59
Enya,Orinoco Flow,Watermark,1988,New Age,4:26
Enya,Evening Falls...,Watermark,1988,New Age,3:49
Enya,River,Watermark,1988,New Age,3:12
Enya,The Longships,Watermark,1988,New Age,3:39
Enya,Na Laetha Geal M'Óige,Watermark,1988,New Age,3:56
Enya,"Storms in Africa, Pt. 2",Watermark,1988,New Age,3:01
Enya,Shepherd Moons,Shepherd Moons,1991,Vocal,3:45
Enya,Caribbean Blue,Shepherd Moons,1991,Vocal,3:59
Enya,How Can I Keep from Singing?,Shepherd Moons,1991,Vocal,4:25
Enya,Ebudae,Shepherd Moons,1991,Vocal,1:56
Enya,Angeles,Shepherd Moons,1991,Vocal,4:01
Enya,No Holly for Miss Quinn,Shepherd Moons,1991,Vocal,2:43
Enya,Book of Days,Shepherd Moons,1991,Vocal,2:56
Enya,Evacuee,Shepherd Moons,1991,Vocal,3:50
Enya,Lothlórien,Shepherd Moons,1991,Vocal,2:07
Enya,Marble Halls,Shepherd Moons,1991,Vocal,3:54
Enya,Afer Ventus,Shepherd Moons,1991,Vocal,4:06
Enya,Smaoinim,Shepherd Moons,1991,Vocal,6:07
Enya,The Celts,The Celts,1992,New Age,2:57
Enya,Aldebaran,The Celts,1992,New Age,3:05
Enya,I Want Tomorrow,The Celts,1992,New Age,4:02
Enya,March of the Celts,The Celts,1992,New Age,3:17
Enya,Deireadh an Tuath,The Celts,1992,New Age,1:44
Enya,The Sun in the Stream,The Celts,1992,New Age,2:55
Enya,"To Go Beyond, Pt. 1",The Celts,1992,New Age,1:21
Enya,Fairytale,The Celts,1992,New Age,3:04
Enya,Epona,The Celts,1992,New Age,1:37
Enya,Triad: St.Patrick/Cu Chulainn/Oisin,The Celts,1992,New Age,4:25
Enya,Portrait (Out of the Blue),The Celts,1992,New Age,3:12
Enya,Boadicea,The Celts,1992,New Age,3:32
Enya,Bard Dance,The Celts,1992,New Age,1:24
Enya,Dan y Dwr,The Celts,1992,New Age,1:42
Enya,"To Go Beyond, Pt. 2",The Celts,1992,New Age,2:59
Enya,The Memory of Trees (Instrumental),The Memory of Trees,1995,New Age,4:20
Enya,Anywhere Is,The Memory of Trees,1995,New Age,3:46
Enya,Pax Deorum,The Memory of Trees,1995,New Age,4:59
Enya,Athair Ar Neamh,The Memory of Trees,1995,New Age,3:42
Enya,From Where I Am (Instumental),The Memory of Trees,1995,New Age,2:22
Enya,China Roses,The Memory of Trees,1995,New Age,4:49
Enya,Hope Has a Place,The Memory of Trees,1995,New Age,4:48
Enya,Tea-House Moon (Instrumental),The Memory of Trees,1995,New Age,2:43
Enya,Once You Had Gold,The Memory of Trees,1995,New Age,3:18
Enya,La Sonadora,The Memory of Trees,1995,New Age,3:38
Enya,On My Way Home,The Memory of Trees,1995,New Age,5:09
Enya,Orinoco Flow,Paint the Sky with Stars - The Best of Enya,1997,New Age,4:27
Enya,Caribbean Blue,Paint the Sky with Stars - The Best of Enya,1997,New Age,3:59
Enya,Book of Days,Paint the Sky with Stars - The Best of Enya,1997,New Age,2:56
Enya,Anywhere Is,Paint the Sky with Stars - The Best of Enya,1997,New Age,3:46
Enya,Only If...,Paint the Sky with Stars - The Best of Enya,1997,New Age,3:19
Enya,The Celts,Paint the Sky with Stars - The Best of Enya,1997,New Age,2:57
Enya,China Roses,Paint the Sky with Stars - The Best of Enya,1997,New Age,4:40
Enya,Shepherd Moons,Paint the Sky with Stars - The Best of Enya,1997,New Age,3:40
Enya,Ebudae,Paint the Sky with Stars - The Best of Enya,1997,New Age,1:53
Enya,Storms in Africa,Paint the Sky with Stars - The Best of Enya,1997,New Age,4:11
Enya,Watermark,Paint the Sky with Stars - The Best of Enya,1997,New Age,2:26
Enya,Paint the Sky with Stars,Paint the Sky with Stars - The Best of Enya,1997,New Age,4:15
Enya,Marble Halls,Paint the Sky with Stars - The Best of Enya,1997,New Age,3:55
Enya,On My Way Home,Paint the Sky with Stars - The Best of Enya,1997,New Age,3:38
Enya,The Memory of Trees,Paint the Sky with Stars - The Best of Enya,1997,New Age,4:19
Enya,Boadicea,Paint the Sky with Stars - The Best of Enya,1997,New Age,3:28
Enya,A Day Without Rain,A Day Without Rain,2000,New Age,2:38
Enya,Wild Child,A Day Without Rain,2000,New Age,3:48
Enya,Only Time,A Day Without Rain,2000,New Age,3:38
Enya,Tempus Vernum,A Day Without Rain,2000,New Age,2:24
Enya,Deora Ar Mo Chroi,A Day Without Rain,2000,New Age,2:48
Enya,Flora's Secret,A Day Without Rain,2000,New Age,4:07
Enya,Fallen Embers,A Day Without Rain,2000,New Age,2:31
Enya,Silver Inches,A Day Without Rain,2000,New Age,1:37
Enya,Pilgrim,A Day Without Rain,2000,New Age,3:12
Enya,One by One,A Day Without Rain,2000,New Age,3:56
Enya,The First of Autumn,A Day Without Rain,2000,New Age,3:10
Enya,Lazy Days,A Day Without Rain,2000,New Age,3:42
Enya,Less Than a Pearl,Amarantine,2005,New Age,3:44
Enya,Amarantine,Amarantine,2005,New Age,3:10
Enya,It's In the Rain,Amarantine,2005,New Age,4:08
Enya,If I Could Be Where You Are,Amarantine,2005,New Age,4:01
Enya,The River Sings,Amarantine,2005,New Age,2:50
Enya,Long Long Journey,Amarantine,2005,New Age,3:16
Enya,Sumiregusa (Wild Violet),Amarantine,2005,New Age,4:42
Enya,Someone Said Goodbye,Amarantine,2005,New Age,4:00
Enya,A Moment Lost,Amarantine,2005,New Age,3:09
Enya,Drifting,Amarantine,2005,New Age,4:11
Enya,Drifting,Amarantine,2005,New Age,3:38
Enya,Water Shows the Hidden Heart,Amarantine,2005,New Age,4:41
Enya,Orinoco Flow,Amarantine,2007,New Age,3:44
Enya,May It Be,Amarantine,2007,New Age,3:32
Enya,Only Time,Amarantine,2007,New Age,3:41
,,,,,
Fandango,,,,,0
Fandango,"Rock, rock, rock (Yo quiero bailar)",Contrastes,1986,Pop,
Fandango,Deja a esa ni?a,Contrastes,1986,Pop,
Fandango,Ladrona de amor,Contrastes,1986,Pop,
Fandango,Guerra de amor,Contrastes,1986,Pop,
Fandango,"Canta, baila",Contrastes,1986,Pop,
Fandango,Serenata rock,Contrastes,1986,Pop,
Fandango,"Te quiero, te amo",Contrastes,1986,Pop,
Fandango,Fin de semana,Contrastes,1986,Pop,
Fandango,Te siento amor,Contrastes,1986,Pop,
Fandango,A veces,Contrastes,1986,Pop,
Fandango,Duerme,Contrastes,1986,Pop,
Fandango,"Autos, moda y rock and roll","Autos, Moda y Rock And Roll",1987,Pop,3:10
Fandango,La vuelta a mi corazón en 80 segundos,"Autos, Moda y Rock And Roll",1987,Pop,2:51
Fandango,Tú no sabes volar,"Autos, Moda y Rock And Roll",1987,Pop,3:05
Fandango,Irresistible seducción,"Autos, Moda y Rock And Roll",1987,Pop,3:15
Fandango,Otra vez ma?ana,"Autos, Moda y Rock And Roll",1987,Pop,3:36
Fandango,Un millón de maneras de olvidarte,"Autos, Moda y Rock And Roll",1987,Pop,2:41
Fandango,Baila chico,"Autos, Moda y Rock And Roll",1987,Pop,2:59
Fandango,Te quiero,"Autos, Moda y Rock And Roll",1987,Pop,3:08
Fandango,Niebla,"Autos, Moda y Rock And Roll",1987,Pop,3:10
Fandango,"Canta, salta, baila","Autos, Moda y Rock And Roll",1987,Pop,2:50
Fandango,Loco amor,¡Hola! que tal,1988,Pop,
Fandango,Demasiado joven,¡Hola! que tal,1988,Pop,
Fandango,Si o no,¡Hola! que tal,1988,Pop,
Fandango,Sólo los ángeles,¡Hola! que tal,1988,Pop,
Fandango,Ricas y famosas,¡Hola! que tal,1988,Pop,
Fandango,La cuidad es un océano de amor,¡Hola! que tal,1988,Pop,
Fandango,Ser sexy es genial,¡Hola! que tal,1988,Pop,
Fandango,Cuatro lecciones de amor,¡Hola! que tal,1988,Pop,
Fandango,¡Hola! que tal,¡Hola! que tal,1988,Pop,
Fandango,Alta tensión,¡Hola! que tal,1988,Pop,
Fandango,Todos quieren bailar conmigo,Fandango,1989,Pop,
Fandango,Maratón del amor,Fandango,1989,Pop,
Fandango,Telenovela,Fandango,1989,Pop,
Fandango,Chicos de la calle,Fandango,1989,Pop,
Fandango,Dos corazones en la obscuridad,Fandango,1989,Pop,
Fandango,Nadie puede llenar tú lugar,Fandango,1989,Pop,
Fandango,Déja de volar,Fandango,1989,Pop,
Fandango,El ritmo del amor,Fandango,1989,Pop,
Fandango,Sue?os mágicos,Fandango,1989,Pop,
Fandango,La otra historia de Romeo y Julieta,Fandango,1989,Pop,
Fandango,Dame aquel martillo,Volver A Ser Feliz,1991,Pop,
Fandango,Estás loco,Volver A Ser Feliz,1991,Pop,
Fandango,Locos en la carretera,Volver A Ser Feliz,1991,Pop,
Fandango,La rosa,Volver A Ser Feliz,1991,Pop,
Fandango,Volver a ser feliz,Volver A Ser Feliz,1991,Pop,
Fandango,Es mí hombre,Volver A Ser Feliz,1991,Pop,
Fandango,Geisha,Volver A Ser Feliz,1991,Pop,
Fandango,Es tú voz,Volver A Ser Feliz,1991,Pop,
Fandango,Te amo despacio,Volver A Ser Feliz,1991,Pop,
Fandango,Te quedarás en mí,Volver A Ser Feliz,1991,Pop,
Fandango,Estoy esperando un cuento,Volver A Ser Feliz,1991,Pop,
Fandango,Dime Nino De Quien Eres,Esta Navidad,,,
Flans & Fandango,La brujita bobabo,Erase una vez,1988,,
,,,,,
,,,,,
,,,,,
,,,,,
Fanny Lu,,,,,0
Fanny Lu,No Te Pido Flores,Lagrimas Calidas,2007,Latin,4:04
Fanny Lu,Lagrimas Calidas,Lagrimas Calidas,2007,Latin,4:28
Fanny Lu,Te Arrepentiras,Lagrimas Calidas,2007,Latin,3:11
Fanny Lu,Solo Quiero,Lagrimas Calidas,2007,Latin,4:27
Fanny Lu,Cariñito,Lagrimas Calidas,2007,Latin,3:29
Fanny Lu,Sin Razones,Lagrimas Calidas,2007,Latin,3:21
Fanny Lu,Y Si Te Digo,Lagrimas Calidas,2007,Latin,4:33
Fanny Lu,Es Por Ti,Lagrimas Calidas,2007,Latin,3:23
Fanny Lu,Para Que Si Tu No Estas,Lagrimas Calidas,2007,Latin,4:18
Fanny Lu,Me Acordare de Ti,Lagrimas Calidas,2007,Latin,3:35
Fanny Lu,Te Arrepentiras (Remix),Lagrimas Calidas,2007,Latin,3:37
Fanny Lu,No Te Pido Flores (Remix),Lagrimas Calidas,2007,Latin,3:47
Fanny Lu,Corazón Perdido,Dos,2008,Pop Latino,3:11
Fanny Lu,Tu No Eres para Mí,Dos,2008,Pop Latino,3:25
Fanny Lu,"Te Va a Costar (La, La, La)",Dos,2008,Pop Latino,3:59
Fanny Lu,Amor Sincero,Dos,2008,Pop Latino,3:52
Fanny Lu,Un Minuto Más (Con Nahuel Shajris),Dos,2008,Pop Latino,3:49
Fanny Lu,Celos,Dos,2008,Pop Latino,2:54
Fanny Lu,Ya No Puedo Más,Dos,2008,Pop Latino,3:18
Fanny Lu,Mañana Es Otro Día,Dos,2008,Pop Latino,3:18
Fanny Lu,No Renuncio,Dos,2008,Pop Latino,3:33
Fanny Lu,Lloro por Ti,Dos,2008,Pop Latino,3:31
Fanny Lu,Mi Rutina para Amar,Dos,2008,Pop Latino,3:23
,,,,,
Fey,,,,,0
Fey,Bombon,Fey,1995,Electropop,
Fey,Gatos En El Balcon,Fey,1995,Electropop,
Fey,Fiebre Del Sabado,Fey,1995,Electropop,
Fey,La Soledad Me Matara,Fey,1995,Electropop,
Fey,Media Naranja,Fey,1995,Electropop,
Fey,Me Enamoro De Ti,Fey,1995,Electropop,
Fey,Dos Corazones,Fey,1995,Electropop,
Fey,Tirando A Matar,Fey,1995,Electropop,
Fey,Bailando Bajo La Lluvia,Fey,1995,Electropop,
Fey,La Noche Se Mueve,Fey,1995,Electropop,
Fey,Como Pan Y Chocolate,Fey,1995,Electropop,
Fey,Muevelo,Tierna La Noche,1996,Electropop,
Fey,Te Pertenezco,Tierna La Noche,1996,Electropop,
Fey,Bajo El Arcoiris,Tierna La Noche,1996,Electropop,
Fey,Desmargaritando El Corazon,Tierna La Noche,1996,Electropop,
Fey,Bailando Sola,Tierna La Noche,1996,Electropop,
Fey,Azucar Amargo,Tierna La Noche,1996,Electropop,
Fey,Popocatepelt,Tierna La Noche,1996,Electropop,
Fey,Las Lagimas De Mi Almohada,Tierna La Noche,1996,Electropop,
Fey,Subidon,Tierna La Noche,1996,Electropop,
Fey,Un Poco Loco,Tierna La Noche,1996,Electropop,
Fey,Tierna La Noche,Tierna La Noche,1996,Electropop,
Fey,Cielo Liquido  ,El Color de los Suenos,1998,Electropop,
Fey,"La Madrugada, Tu Y La Radio",El Color de los Suenos,1998,Electropop,
Fey,Ni Tu Ni Nadie  ,El Color de los Suenos,1998,Electropop,
Fey,La Espuma De Los Dias  ,El Color de los Suenos,1998,Electropop,
Fey,Diselo Con Flores  ,El Color de los Suenos,1998,Electropop,
Fey,Canela  ,El Color de los Suenos,1998,Electropop,
Fey,Vuelve  ,El Color de los Suenos,1998,Electropop,
Fey,El  ,El Color de los Suenos,1998,Electropop,
Fey,Almibar  ,El Color de los Suenos,1998,Electropop,
Fey,No Tengo Novio  ,El Color de los Suenos,1998,Electropop,
Fey,El Color De Los Suenos  ,El Color de los Suenos,1998,Electropop,
Fey,De Corazon A Corazon  ,El Color de los Suenos,1998,Electropop,
Fey,Flor De Un Dia  ,El Color de los Suenos,1998,Electropop,
Fey,Lye  ,El Color de los Suenos,1998,Electropop,
Fey,Dime  ,Vertigo,2002,Electropop,
Fey,Se Lo Que Vendra  ,Vertigo,2002,Electropop,
Fey,Vertigo  ,Vertigo,2002,Electropop,
Fey,Noche Ideal  ,Vertigo,2002,Electropop,
Fey,Romeo E Juliet  ,Vertigo,2002,Electropop,
Fey,Loca Par Amarte  ,Vertigo,2002,Electropop,
Fey,Vienen Y Van  ,Vertigo,2002,Electropop,
Fey,Aima Gemela  ,Vertigo,2002,Electropop,
Fey,Gritala  ,Vertigo,2002,Electropop,
Fey,Siento Caer  ,Vertigo,2002,Electropop,
Fey,Siento  ,Vertigo,2002,Electropop,
Fey,Mujer contra mujer,La Fuerza Del Destino,2004,Electropop,4:07
Fey,Aire,La Fuerza Del Destino,2004,Electropop,4:27
Fey,Barco a Venus,La Fuerza Del Destino,2004,Electropop,3:28
Fey,Hoy no me puedo levantar,La Fuerza Del Destino,2004,Electropop,4:22
Fey,Me colé en una fiesta,La Fuerza Del Destino,2004,Electropop,3:47
Fey,Cruz de navajas,La Fuerza Del Destino,2004,Electropop,4:26
Fey,Un año más (Bonus track),La Fuerza Del Destino,2004,Electropop,4:08
Fey,La Fuerza Del Destino,La Fuerza Del Destino,2004,Electropop,4:56
Fey,Ay que pesado,La Fuerza Del Destino,2004,Electropop,4:25
Fey,Los amantes,La Fuerza Del Destino,2004,Electropop,3:07
Fey,Me cuesta tanto olvidarte,La Fuerza Del Destino,2004,Electropop,3:05
Fey,Busca algo barato,La Fuerza Del Destino,2004,Electropop,3:32
Fey,Y Aquí Estoy,Faltan Lunas,2006,Electropop,4:13
Fey,Me Has Vuelto Loca,Faltan Lunas,2006,Electropop,3:27
Fey,Como un Ángel,Faltan Lunas,2006,Electropop,4:26
Fey,Faltan Lunas,Faltan Lunas,2006,Electropop,3:47
Fey,Tres Razones,Faltan Lunas,2006,Electropop,4:22
Fey,La Última Gota,Faltan Lunas,2006,Electropop,3:47
Fey,Solo por Bailar,Faltan Lunas,2006,Electropop,3:15
Fey,Entre Dos,Faltan Lunas,2006,Electropop,3:36
Fey,Yo Decido,Faltan Lunas,2006,Electropop,3:36
Fey,Volar Otra Vez,Faltan Lunas,2006,Electropop,3:56
Fey,Si Tengo Miedo,Faltan Lunas,2006,Electropop,3:29
Fey,,,,,
Fey,,,,,
Fey,,,,,
Fey,,,,,
The blue ratings are done using the 30 seconds preview from www.amazon.com. I never got the full songs.,,,,,
,,,,,
Flans,,,,,0
Flans,Me Gusta Ser Sonrisa,Flans,1985,Pop,4:28
Flans,En El Medio De Los Dos,Flans,1985,Pop,3:48
Flans,Cerveza De Bote,Flans,1985,Pop,4:18
Flans,"Te Quiero, Te Quiero",Flans,1985,Pop,3:33
Flans,Flans,Flans,1985,Pop,4:20
Flans,¡Ay Amor!,Flans,1985,Pop,3:01
Flans,No Controles,Flans,1985,Pop,3:23
Flans,Susana,Flans,1985,Pop,3:28
Flans,Bazar,Flans,1985,Pop,3:23
Flans,¿Quién Eres Tú?,Flans,1985,Pop,3:45
Flans,Billy ,Flans,1985,Pop,3:35
Flans,Cuenta Conmigo,Flans,1985,Pop,1:30
Flans,"Hoy por ti, mañana por mi",20 millas,1986,Pop,3:50
Flans,Veinte millas,20 millas,1986,Pop,4:18
Flans,Desde la trinchera,20 millas,1986,Pop,4:04
Flans,Cariño mio,20 millas,1986,Pop,4:10
Flans,"Uhm, ah, oh",20 millas,1986,Pop,4:05
Flans,Timido,20 millas,1986,Pop,3:35
Flans,Esta noche no,20 millas,1986,Pop,3:38
Flans,Besame,20 millas,1986,Pop,3:53
Flans,Ya no te perdere,20 millas,1986,Pop,3:50
Flans,El no es un rocky,20 millas,1986,Pop,3:24
Flans,Me juego todo,20 millas,1986,Pop,2:55
Flans,Me he enamorado de un fan,Luz y sombra,1987,Pop,4:13
Flans,"Corre, corre (en el boulevard)",Luz y sombra,1987,Pop,3:14
Flans,No me olvides,Luz y sombra,1987,Pop,5:17
Flans,Sin ti,Luz y sombra,1987,Pop,4:02
Flans,Fisico,Luz y sombra,1987,Pop,3:56
Flans,Cara o cruz,Luz y sombra,1987,Pop,4:23
Flans,No me quiero casar,Luz y sombra,1987,Pop,3:27
Flans,Las mil y una noches,Luz y sombra,1987,Pop,4:38
Flans,Luz y sombra,Luz y sombra,1987,Pop,3:30
Flans,Dame tiempo,Luz y sombra,1987,Pop,4:26
Flans,Alma mía,Alma gemela,1988,Pop,0:25
Flans,Alma gemela,Alma gemela,1988,Pop,3:50
Flans,Detrás de tu silencio,Alma gemela,1988,Pop,4:58
Flans,La única estrella,Alma gemela,1988,Pop,4:22
Flans,La historia de David,Alma gemela,1988,Pop,4:48
Flans,Tú y yo,Alma gemela,1988,Pop,3:32
Flans,No soy tan fuerte,Alma gemela,1988,Pop,4:49
Flans,Giovanni amore,Alma gemela,1988,Pop,4:01
Flans,Los salvajes,Alma gemela,1988,Pop,3:32
Flans,Tiraré,Alma gemela,1988,Pop,4:43
Flans,Meditación,Alma gemela,1988,Pop,4:52
Flans,Busquemos Colores,Cuéntamelo Dum-Dum,1989,Children's Music,
Flans,Pequeño huracán,Cuéntamelo Dum-Dum,1989,Children's Music,
Flans,Ponquereta,Cuéntamelo Dum-Dum,1989,Children's Music,
Flans,Mosquito bilingüe,Cuéntamelo Dum-Dum,1989,Children's Music,
Flans,El mundo de Dum Dum,Cuéntamelo Dum-Dum,1989,Children's Music,
Flans,Poquito a poco,Adios,1990,Pop,4:29
Flans,Horas,Adios,1990,Pop,4:06
Flans,Ya no puedo detenerme,Adios,1990,Pop,4:45
Flans,Y no estás,Adios,1990,Pop,3:13
Flans,El cuadro,Adios,1990,Pop,2:55
Flans,Pecesito,Adios,1990,Pop,4:27
Flans,Peligro,Adios,1990,Pop,4:19
Flans,A cada paso,Adios,1990,Pop,4:18
Flans,Una décima de segundo,Adios,1990,Pop,3:30
Flans,Niña,Adios,1990,Pop,3:05
Flans,Hadas,Hadas,1999,Pop,4:33
Flans,Tu eterna Pesadilla,Hadas,1999,Pop,3:30
Flans,Eclipse de Sol,Hadas,1999,Pop,4:52
Flans,Ay!,Hadas,1999,Pop,4:32
Flans,Uno de Tantos (One of the People),Hadas,1999,Pop,4:13
Flans,Gracias (Thank You),Hadas,1999,Pop,4:14
Flans,Y Tu Ves,Hadas,1999,Pop,4:04
Flans,Rufino,Hadas,1999,Pop,4:38
Flans,Si te vas,Hadas,1999,Pop,4:52
Flans,No preguntas Más,Hadas,1999,Pop,4:38
Flans,Cuando Tu No Estés Conmigo,Hadas,1999,Pop,4:13
Flans,bazar,,,,
Flans,no controles,,,,
Flans,20 millas,,,,
Flans,hoy por ti manyana por mi,,,,
Flans,me he enamorado de un fan,,,,
Flans,timido,,,,
Flans,las mil y una noches,,,,
Flans,uhn ha ho,,,,
Flans,ay amor,,,,
Flans,detras de tu silencio,,,,
Flans,desde la trinchera,,,,
Flans,me gusta ser sonrisa,,,,
Flans,alma mia,,,,
Flans,giovanni amor,,,,
Flans,tirare,,,,
Flans,no el nos es un rocky,,,,
Flans,el mosquito bilinwe,,,,
Flans,no soy tan fuerte,,,,
Flans,en el boulevard,,,,
Flans,luz y sombra,,,,
Flans,cerveza de bote,,,,
Flans,esta noche no,,,,
Flans,besame,,,,
Flans,yo no te perdere,,,,
Flans,me juego todo,,,,
Flans,cara o cruz,,,,
Flans,no me olvides,,,,
Flans,sin ti,,,,
Flans,no me quiero casar,,,,
Flans,dame tiempo,,,,
Flans,a cada paso,,,,
Flans,hadas,,,,
Flans,tu eterna pesadilla,,,,
Flans,gracias,,,,
,,,,,
Floricienta,,,,,0
Floricienta,Chaval Cholito (by Flor and Delfina),1 temporada,,,
Floricienta,Pobres Los Ricos (cast Floricienta),1 temporada,,,
